id,title,channel_id,channel_name,published_date,description
0InH5hymkF8,"Ethereum ETH Price News Today - Technical Analysis Update, Price Now! Elliott Wave Price Prediction!",UCngIhBkikUe6e7tZTjpKK7Q,More Crypto Online,2022-06-29T06:13:15Z,Ethereum ETH Price News Today - Technical Analysis Update and Price Now! In this video I talk about a technical analysis of the ...
LdPsYprLnVw,"CRYPTO Update: Bitcoin, Ethereum, and Gary Gensler",UCR93yACeNzxMSk6Y1cHM2pw,Coin Bureau Clips,2022-06-28T17:30:02Z,Get The Hottest Crypto Deals https://guy.coinbureau.com/deals/ Insider Info in Guy's Socials ...
519t4s9dSBI,"🚨WOW!!! I JUST SOLD BITCOIN AND THIS IS WHY!!!! (Ethereum analysis, must watch...)",UCGadbHPeZP_mQGNOtabaGAg,Nathalie Bitcoinsensus,2022-06-28T14:42:49Z,Bybit: https://www.bitcoinsensus.com/bybit Up to $4450 in BONUS   Phemex: https://www.bitcoinsensus.com/phemex Up to ...
3nSiadJg8So,WHAT’S HAPPENING WITH CRYPTOCURRENCY? (GOLDMAN SACHS SAYS SELL!),UCbLhGKVY-bJPcawebgtNfbw,Altcoin Daily,2022-06-29T00:21:25Z,"What's happening with cryptocurrency into July 2022? Let's discuss the LATEST cryptocurrency news for bitcoin, ethereum, ..."
5VWI1GhnTE8,🔷 ETHEREUM LOGARITHMIC CHART ANALYSIS!! // ETH LONG TERM PRICE PREDICTION VIDEO TO year 2025!!!! 🗓,UCFkstwrug81AuLPZhV6O3BQ,Marzell Money,2022-06-28T16:49:36Z,"This is when i expect my long term ethereum price prediction target can be hit! We will see the eth prediction for 2 year, 3 years ..."
CLryodRFTbk,Ethereum Gray Glacier Announcement - 139,UC0WNX0de8I1fgKUrjxiPaRA,Son of a Tech,2022-06-28T23:00:03Z,Gray Glacier Upgrade Announcement https://blog.ethereum.org/2022/06/16/gray-glacier-announcement/ Ethereum Network ...
TfhOf1MPv6U,Ethereum Will Likely Bottom After One More Dump- My Indicators Nailed The ETH Top &amp; CRASH -   PT  1,UC7AQQ3I02_5D6uShK96MeiA,The Crypto Trader,2022-06-29T03:57:24Z,"Thank you for taking the time to watch. If you want to support these videos, you can do so by following this link. Tips and Donations ..."
PYsy9UsilAc,LA SEULE CRYPTO EPARGNÉE PAR LA RÉGULATION ?  ACTUS CRYPTOMONNAIES  BITCOIN ETHEREUM 28/06,UC7t8V-dJPWfmAXEK2tvma1A,Crypto Flash France,2022-06-28T21:37:09Z,Inscription à Bybit pour profiter de l'offre de Bonus Premier dépôt (jusqu'à 3000$) ✓ Étape 1) S'inscrire avec ce lien ...
qZY8_YaIr8U,We will crash on these dates...? - 𝐄𝐓𝐇𝐄𝐑𝐄𝐔𝐌 𝐓𝐎𝐃𝐀𝐘- 𝐄𝐓𝐇𝐄𝐑𝐄𝐔𝐌 𝐓𝐄𝐂𝐇𝐍𝐈𝐂𝐀𝐋 𝐀𝐍𝐀𝐋𝐘𝐒𝐈𝐒 - 𝐏𝐑𝐈𝐂𝐄 𝐏𝐑𝐄𝐃𝐈𝐂𝐓𝐈𝐎𝐍,UCstSoqNZWvJHsAB7l6WpWtQ,𝐓𝐈𝐍𝐆𝐒 𝐈𝐍𝐕𝐄𝐒𝐓,2022-06-28T13:33:40Z,Follow me on Patreon - https://www.patreon.com/tingsinvest Follow me on Instagram - https://www.instagram.com/maurice_ng/ ...
H9P1fm3W7jQ,"Ethereum ETH Price News Today - Technical Analysis Update, Price Now! Elliott Wave Price Prediction!",UCngIhBkikUe6e7tZTjpKK7Q,More Crypto Online,2022-06-28T19:09:05Z,Ethereum ETH Price News Today - Technical Analysis Update and Price Now! In this video I talk about a technical analysis of the ...
nn76oBPlHmM,MY BITCOIN &amp; ETHEREUM STRATEGY REVEALED!! Bitcoin News Today &amp; Ethereum Price Prediction (BTC &amp; ETH),UCgY66N1YS_G9lYMvCQko6yw,Crypto World,2022-06-28T22:25:42Z,MY BITCOIN & ETHEREUM STRATEGY REVEALED!! Bitcoin News Today & Ethereum Price Prediction (BTC & ETH) Welcome ...
XBy_dYsCsFo,ETH Price Analysis: Is Ethereum&#39;s Price Crashing Or Rallying?,UCd4Ys__EL_gbJrYq6JscrAw,Cheeky Crypto,2022-06-28T09:15:02Z,LOOKING FOR MORE? Our NFT Project https://www.cheekyverse.com/ Our Cheeky Podcast https://bit.ly/3NkJGWt ...
NJIb0c5gQ_Q,"Ethereum ETH Price News Today - Technical Analysis Update, Price Now! Elliott Wave Price Prediction!",UCngIhBkikUe6e7tZTjpKK7Q,More Crypto Online,2022-06-28T11:24:59Z,Ethereum ETH Price News Today - Technical Analysis Update and Price Now! In this video I talk about a technical analysis of the ...
ij7qt0lNQcM,"dYdX Abandoning Ethereum?! with Founder, Antonio Juliano",UCAl9Ld79qaZxp9JzEOwd3aA,Bankless,2022-06-28T19:36:42Z,"Last week, one of Ethereum's biggest L2-integrated dapps — derivatives giant dYdX — announced plans to depart Ethereum ..."
a2jpuJ05fVU,Ethereum: Bear Flag Breakdown,UCz28r8vkhJD9WhP5wmjefSw,CowboyTrades,2022-06-28T16:26:16Z,Ethereum ETH: Bear Flag Breakdown - Crypto Technical Analysis and Price Prediction #eth #ethereum Bitcoin BTC Technical ...
tAweAI8eEsc,Ethereum HOY 📅 El LARGO Camino Que ETH Tiene Por RECORRER 👉🏼 Análisis CICLO Ethereum ETH,UCKP8me8NRKaGZZHAuKSSuvA,Alex Ruiz,2022-06-28T18:08:07Z,"Hasta CUANTO puede CAER ETH? Backtesting de anteriores movimientos de Ethereum y análisis de la situación a corto, medio ..."
ri73TQZfq0Q,👉🏼 ETHEREUM COULD DROP ANOTHER 45%-55% // ETH KEY PRICE LEVELS TO BUY &amp; SELL RIGHT NOW!!,UCFkstwrug81AuLPZhV6O3BQ,Marzell Money,2022-06-27T23:23:35Z,THIS IS WHEN WE COULD EXPECT ETHEREUM TO DROP AGAIN! THIS IS MY LATEST ETH PRICE PREDICTION AND ...
kjws7qWzZuk,SEC DECLARE ETHEREUM A SECURITY? | BITCOIN &amp; CRYPTO UPDATE,UCI7M65p3A-D3P4v5qW8POxQ,CryptosRUs,2022-06-28T02:23:35Z,Today let's talk about what SEC Chair Gary Gensler said about Bitcoin and what he didn't say about Ethereum. Also an update on ...
-A_ndcSDBIE,🔥ETHEREUM: Faut-il douter ? Je GARDE CONFIANCE sur la SOLIDITÉ du projet - ANALYSE CRYPTO ETH,UCuXgThwkFpefb41aKWKqrOw,Cryptolyze,2022-06-28T11:30:00Z,ANALYSE CRYPTO ETHEREUM Le discord : https://discord.gg/YKsPHa4Rcr 15-25% APY✨ sur Midas : https://bit.ly/37uLVYb ...
ojA8iwrfPdM,Ethereum Logarithmic Regression,UCRvqjQPSeaWn-uEx-w0XOIg,Benjamin Cowen,2022-06-26T03:57:54Z,Logarithmic regression is usually a good way to model price behavior of cryptocurrencies like #Bitcoin and #Ethereum.
VGSJ7VKrW60,&quot;Most People Have No Idea What&#39;s Coming&quot; | Raoul Pal’s Last WARNING Ft. Robert Kiyosaki,UCWZg7FTpyFB9lSpk-_cVr3Q,Jamie Tree ,2022-06-27T17:00:17Z,"""Most People Have No Idea What's Coming"" | Raoul Pal's Last WARNING Ft. Robert Kiyosaki Latest Bitcoin and Ethereum ..."
w3GGos51s-I,I have Evidence BITCOIN &amp; ETHEREUM ARE GOING TO ZERO!,UCP0g6ygQkYjmog801YnNqtQ,Davincij15,2022-06-27T18:48:09Z,JOIN MY TEAM AND GET PAID http://wsot.davincij15.com When we win... What you'll receive for joining ByBit World Series of ...
WAzUb5dyU48,HUGE SIGNAL FLASHING SOON (Prepare Now)!! Bitcoin News Today &amp; Ethereum Price Prediction (BTC &amp; ETH),UCgY66N1YS_G9lYMvCQko6yw,Crypto World,2022-06-27T22:33:43Z,HUGE SIGNAL FLASHING SOON (Prepare Now)!! Bitcoin News Today & Ethereum Price Prediction (BTC & ETH) Welcome back ...
DbehNfvNrw4,ETH Price Analysis: Has Ethereum&#39;s Price Started To Crash?,UCd4Ys__EL_gbJrYq6JscrAw,Cheeky Crypto,2022-06-27T09:15:00Z,LOOKING FOR MORE? Our NFT Project https://www.cheekyverse.com/ Our Cheeky Podcast https://bit.ly/3NkJGWt ...
14wGVcMJ-r0,It looks bad... - 𝐄𝐓𝐇𝐄𝐑𝐄𝐔𝐌 𝐓𝐎𝐃𝐀𝐘- 𝐄𝐓𝐇𝐄𝐑𝐄𝐔𝐌 𝐓𝐄𝐂𝐇𝐍𝐈𝐂𝐀𝐋 𝐀𝐍𝐀𝐋𝐘𝐒𝐈𝐒 - 𝐏𝐑𝐈𝐂𝐄 𝐏𝐑𝐄𝐃𝐈𝐂𝐓𝐈𝐎𝐍,UCstSoqNZWvJHsAB7l6WpWtQ,𝐓𝐈𝐍𝐆𝐒 𝐈𝐍𝐕𝐄𝐒𝐓,2022-06-27T13:15:21Z,Follow me on Patreon - https://www.patreon.com/tingsinvest Follow me on Instagram - https://www.instagram.com/maurice_ng/ ...
TCk_XZ1WFEo,✅COLAPSO DEL 99%🚨Noticias Criptomonedas HOY Bitcoin | Ethereum | Cardano | Dogecoin | Mastercard,UCNdbtzI4nfV6vQw-35SFImQ,Espacio Cripto ,2022-06-28T10:30:06Z,CRIPTONOTICIAS HOY: ✓Bitcoin atraviesa la peor etapa por esta razón… ✓Creador de Ethereum dice que esto será el futuro…
lInjQYyG6dc,⚠️ BIG DANGER FOR BITCOIN TODAY!!!! ⚠️,UCc4Rz_T9Sb1w5rqqo9pL1Og,The Moon,2022-06-28T09:33:27Z,Up to $4500 Bybit BONUS: http://bit.ly/MoonBybit Get the BONUS & 0% Maker Fees for 30 Days if you sign up with the link above!
9bKRIgqdWT0,The Ethereum Haters Are ALL WRONG!,UCi7egjf0JDHuhznWugXq4hA,Coinsider,2022-06-24T16:15:02Z,"The Ethereum haters are all wrong, because ETH is going to melt your face off in the next few years. This is due to the Triple ..."
Ejyz_MLm_q0,"Ethereum ETH Price News Today - Technical Analysis Update, Price Now! Elliott Wave Price Prediction!",UCngIhBkikUe6e7tZTjpKK7Q,More Crypto Online,2022-06-27T06:15:00Z,Ethereum ETH Price News Today - Technical Analysis Update and Price Now! In this video I talk about a technical analysis of the ...
VHJjcJYEstY,CRYPTO: IT&#39;S ALL GONNA BLOW.  *URGENT WARNING* on the Ethereum 2.0 Merge.,UC4xKdmAXFh4ACyhpiQ_3qBw,TechLead,2022-06-09T21:31:36Z,Ex-Google TechLead issues an urgent warning on the Ethereum 2.0 Merge and the crypto markets. [NEW] Join me in DeFi Pro ...
ri4nwFBkck8,🔴Pay Attention: Critical Ethereum Update Next Week!,UCY0xL8V6NzzFcwzHCgB8orQ,Dapp University,2022-06-23T15:24:38Z,Become an in-demand blockchain MASTER: https://dappuniversity.com/bootcamp 00:00 - Intro 01:07 - Pay Attention: Critical ...
VBQloFC0P3k,The Next Crypto Bull Run... Will Make Fortunes!,UCz4XY6NPKaMUWNWMONTw3NQ,Investing Made Simple - Nathan Sloan,2022-06-23T18:00:10Z,To register with FTX and get 5% off all your trading fees: US People = https://bit.ly/FTX-US-Nathan International ...
vrVwZTF7yGA,"BITCOIN (BTC) PODE CAIR MAIS - ANALISE BITCOIN HOJE, ETHEREUM (ETH) E CARDANO (ADA)",UCoNkJtAvRbc0t_KR8PSNs8w,Yubb,2022-06-27T00:24:31Z,[GRATUITO] EVENTO À PROVA DE FOGO: https://bit.ly/3mvyg79 O momento decisivo nas criptomoedas para transformar o caos ...
HSpEomWpvjA,STRONG UPSIDE FOR ETHEREUM! ETHERUM PRICE PREDICTION!,UCM5oQBEF59122yTblKUzCHQ,Austin Hilton,2022-06-26T23:45:00Z,STRONG UPSIDE FOR ETHEREUM! ETHERUM PRICE PREDICTION! CLEARCRYPTOS: https://twitter.com/ClearCryptos RICH ...
Vmtw3ffbZ4M,Is Ethereum&#39;s Price About To Crash?,UCd4Ys__EL_gbJrYq6JscrAw,Cheeky Crypto,2022-06-26T09:15:04Z,LOOKING FOR MORE? Our NFT Project https://www.cheekyverse.com/ Our Cheeky Podcast https://bit.ly/3NkJGWt ...
tOcgN88U2QM,Wann überholen ADA &amp; XRP Ethereum !?,UCeJbCiHNpvA2X3s62sJj5Kg,CryptoHeroesLIVE,2022-06-27T17:53:01Z,Hier kaufen wir unsere Kryptos: Bitvavo - Die niedrigsten Gebühren auf dem Markt: [Nutze unseren Link und zahle KEINE ...
2M9amLz4dY8,NOW is the BEST TIME to BUY BITCOIN!!! HUGE Ethereum Upgrade WEDNESDAY!!!,UCbLhGKVY-bJPcawebgtNfbw,Altcoin Daily,2022-06-25T22:28:59Z,"Bitcoin Market Analysis, Ethereum Upgrade, + Crypto News (Shopify & Ebay GOING BIG into NFTs!!) Not financial advice. Just info ..."
DR6BASA4kos,Bitcoin/Ethereum/Coinbase - Die Kryptobörse kann Pleite gehen!,UC3AdN1bEmEonuSwXNS8LixQ,HKCM,2022-06-26T17:45:00Z,"In diesem Video spricht Philip Hopf über Bitcoin BTC, Ethereum ETH und Coinbase! Unsere HKCM Analyse Unsere Analysen ..."
bCRtB-U5C88,🚨WARNING! BITCOIN AND ETHEREUM PRICE EXHAUSTION!,UCNHz224-6zLSFgMUju__wwQ,Andy Bitcoinsensus,2022-06-26T14:53:56Z,Bybit: https://www.bitcoinsensus.com/bybit Up to $4'450 in Bonus + 0% Maker Fee for 30 days Phemex: ...
S224BpKEHe4,"SEC GARY GENSLER BITCOIN, ETHEREUM &amp; RIPPLE XRP - TETHER USDT HEDGEFUND SHORT - FTX ROBINHOOD",UCjpkwsuHgYx9fBE0ojsJ_-w,Thinking Crypto,2022-06-28T02:16:06Z,SEC chair Gary Gensler once again said Bitcoin is a commodity and other cryptocurrencies are securities. He did not speak about ...
QP-2zy5H408,"Ethereum (ETH) - Análise de hoje, 28/06/2022 #ETH #Ethereum #BTC #bitcoin #XRP #vitalik #ETH #BNB",UCY3HJfADCXTiF9kMGH5zrMg,Trade with Renato Ulianov,2022-06-28T15:03:14Z,COMPRE: Sala ORO de Sinais Binance para aumento de posição em BTC (R$ 300/mês): https://pay.kiwify.com.br/9QfSuK3 ...
9gzND5_Cypo,Ethereum will FLIP Bitcoin &amp; CARDANO to be #1 Crypto!,UCbLhGKVY-bJPcawebgtNfbw,Altcoin Daily,2022-06-23T19:01:26Z,"Early Bitcoin Believer Davincij15 on WHY he is betting BIG on Ethereum. Ethereum vs Cardano, Solana, etc. What is the better ..."
TF0Kn_dlEsY,Will Ethereum&#39;s Price Pump One Last Time Before Crash?,UCd4Ys__EL_gbJrYq6JscrAw,Cheeky Crypto,2022-06-24T09:15:01Z,LOOKING FOR MORE? Our NFT Project https://www.cheekyverse.com/ Our Cheeky Podcast https://bit.ly/3NkJGWt ...
6-1XD51RpEk,Bitcoin &amp; Ethereum Huge News | Coinbase in Big Trouble,UCnMn36GT_H0X-w5_ckLtlgQ,Financial Education,2022-06-24T07:57:05Z,Get up to $100 in complimentary crypto signing up & Trading with this link for FTX US and use referral code “HolySmokas” ...
ysTlSC9z2l0,Ethereum&#39;s Price Pump Almost Over and Then ...,UCd4Ys__EL_gbJrYq6JscrAw,Cheeky Crypto,2022-06-25T09:15:03Z,LOOKING FOR MORE? Our NFT Project https://www.cheekyverse.com/ Our Cheeky Podcast https://bit.ly/3NkJGWt ...
M8oa45dycv0,ETHEREUM Update Today - No One Is Showing You This Ethereum Chart,UCojKnjrW3D5wT81MMm8l4EA,The House Of Crypto,2022-06-26T10:51:48Z,Ethereum price prediction is becoming increasingly easy. Stop following indicators and just understand the eth supply and ...
4C6uVGP11gI,"Solana Price News Today - Elliott Wave Price Prediction &amp; Technical Analysis, Price Update!",UCngIhBkikUe6e7tZTjpKK7Q,More Crypto Online,2022-06-29T06:45:00Z,Solana Price News Today - Elliott Wave Price Prediction & Technical Analysis! In this video I talk about a technical analysis of the ...
8dmfKEIlTos,"Solana Price News Today - Elliott Wave Price Prediction &amp; Technical Analysis, Price Update!",UCngIhBkikUe6e7tZTjpKK7Q,More Crypto Online,2022-06-28T22:22:24Z,Solana Price News Today - Elliott Wave Price Prediction & Technical Analysis! In this video I talk about a technical analysis of the ...
ZiJjwSJ5mlk,HUGE MOVE INBOUND?? TIME TO BE PREPARED!! Should You Buy Solana Now? Solana Price Prediction 2022!,UCVEWFrDlFd3qFXCEz8-98Vw,Tyler Hill,2022-06-28T15:26:10Z,"To get access to the best charting tools in the game such as liquidity, order books, and my favorite the volume heatmap. Use my ..."
ik4oUaCwoWc,Solana Charts You Haven&#39;t Seen Before - SOL Crypto,UCfQaLLoJYaxg9ZNJVHCR9Lg,Gerhard - Bitcoin Strategy,2022-06-28T13:15:02Z,Premium Membership: https://the-bitcoin-strategy.com My Chart Software: https://the-bitcoin-strategy.com/tradingview My ...
yKk5jNT6uBY,Crypto smartphone will be ‘transformative’ for the industry: Solana co-founder,UCEAZeUIeJs0IjQiqTCdVSIg,Yahoo Finance,2022-06-27T17:24:04Z,crypto #YahooFinance Solana Labs CEO Anatoly Yakovenko joins Yahoo Finance Live anchors Brad Smith and David Hollerith ...
1jzROE6EhxM,What is Solana? SOL Explained with Animations,UCsYYksPHiGqXHPoHI-fm5sg,Whiteboard Crypto,2021-09-13T18:33:37Z,"Solana is a fast, cheap, and monstrous blockchain that's popped up lately. In this video, we talk about some technical stuff of ..."
EKDVeMrwyg0,"CUMBRE OTAN-SOLANA: &quot;&quot;Nosotros NO estamos contra RUSIA, estamos CONTRA PUTIN&quot; | RTVE",UC7QZIf0dta-XPXsp9Hv4dTw,RTVE Noticias,2022-06-28T20:09:56Z,Los cambios en el orden mundial desde la invasión rusa de Ucrania han dado un nuevo aliento a la Alianza Atlántica. Los socios ...
Y2RpT0ImlGs,"Crypto News: Harmony, Celsius, Voyager, Solana, FATF &amp; MORE!!",UCqK_GSMbpiV8spgD3ZGloSw,Coin Bureau,2022-06-27T14:07:24Z,Get The Hottest Crypto Deals https://guy.coinbureau.com/deals/ Insider Info in my Socials ...
9nk69d5M74Q,Solana: Single Digit SOL Incoming?,UCz28r8vkhJD9WhP5wmjefSw,CowboyTrades,2022-06-28T15:54:56Z,Solana SOL Coin: Single Digit SOL Incoming? - Crypto Technical Analysis and Price Prediction #sol #solana Bitcoin BTC ...
dDGarcu5er4,Solana Unveils Web3 Mobile Phone,UCrM7B7SL_g1edFOnmj-SDKg,Bloomberg Technology,2022-06-24T22:51:36Z,Solana Labs Co-Founder Anatoly Yakovenko joins Emily Chang to discuss their announcement of a new Web3-focused Android ...
86jht7szxgQ,Solana: SOL Potential in 2022!? This You NEED To Know!! ☀️,UCqK_GSMbpiV8spgD3ZGloSw,Coin Bureau,2022-04-16T14:49:08Z,Insider Info in my Socials https://guy.coinbureau.com/socials/ Get The Hottest Crypto Deals ...
XYbGdSVZliA,✨🚀SOLANA A PUNTO DE SUBIR UN 75%🚀✨📱¡Lanzamiento de su nuevo SMARTPHONE BASADO EN WEB 3!📱📈,UCh6QX-MKZvfTFn-A2g9J6Ug,OHANA DIGITAL,2022-06-28T18:30:35Z,Quieres ser un profesional de las criptomonedas y DeFi? Ohana Valhalla https://ohanavalhalla.com/ ✓ Registro Bitget: ...
1kTwI--I_fQ,SOLANA: THIS IS BAD....,UCNc4FB7ylWM0LBx0rx8SyZA,Crypto Dubai ,2022-06-26T16:06:04Z,Bybit $4460 Bonus AND 30% Trading Fee Discounts Here:⚡ Bybit: https://partner.bybit.com/b/cryptodubai Join the Patreon: ...
RC7ojvmx8gc,143 - Solana Should Have Collapsed!,UC0WNX0de8I1fgKUrjxiPaRA,Son of a Tech,2022-06-28T16:49:17Z,"Use referral code ""soat"" for a $25 funding bonus when signing up for crypto dot com! https://crypto.com/app/soat Check Out the ..."
a7uNhIy-mpw,The Saga Begins - June 23 - NYC,UC9AdQPUe4BdVJ8M9X7wxHUA,Solana,2022-06-23T20:03:24Z,
E3of55kqO8s,SOLANA - THE NEXT TERRA LUNA? (DANGER BEWARE),UCQglaVhGOBI0BR5S6IJnQPg,Brian Jung,2022-06-21T21:30:00Z,Get up to $100 & Trade Crypto with zero fees on FTX. Use my referral code JUNG: https://ftx.us/partners/jung Join Our Crypto ...
tlSzl4bHPEg,Solana Price Analysis: Bearish SOL Price Action Could See Solana Price Drop ...,UCd4Ys__EL_gbJrYq6JscrAw,Cheeky Crypto,2022-06-27T11:00:29Z,LOOKING FOR MORE? Our NFT Project https://www.cheekyverse.com/ Our Cheeky Podcast https://bit.ly/3NkJGWt ...
EMYS1ATr070,"LIVE TRADING NFTs FOR THE 1,000 SOLANA CHALLENGE! (100X UPCOMING NFTs) LIVE TRADING | JERZY NFT",UCnNVV4-VmwMJ4rgPLYIGKuw,Jerzy NFT,2022-06-28T21:20:22Z,LIVE TRADING NFTs FOR THE 1000 SOLANA CHALLENGE! (100X UPCOMING NFTs) LIVE TRADING | JERZY NFT Save ...
4UlNOR8x1Z0,The Future of Solana $SOL,UCi7egjf0JDHuhznWugXq4hA,Coinsider,2022-05-24T15:00:03Z,2021 was undeniably the year of Solana… $SOL rocketed literally 100x from the beginning of the year to All Time Highs. But 2022 ...
QjBYo6nPV8Q,Solana is INSANELY Undervalued Right Now! (Institutions Buying Millions),UCJWJCqZGhQzbWv72PQbgI5g,Investing Nerd,2022-06-22T01:48:22Z,"Solana may be the most undervalued crypto right now. We'll cover Solend, Solana News, Price and chart analysis of Solana ..."
RvBLz_Cjtg4,THIS IS IMPORTANT FOR SOLANA! WATCH BEFORE TRADING!,UCExKp2RcNi6dv7zhwHXx7dQ,Will Knowledge Crypto,2022-06-27T20:38:20Z,THIS IS IMPORTANT FOR SOLANA! WATCH BEFORE TRADING! GET MY BUYS & SELLS FOR CRYPTO! JOIN THE TEAM!
w_se_Ot0JNg,Is Solana Finally Dead?,UCEjgpiDPhTErrJm6zeNeAAw,The Bitcoin Express,2022-06-03T16:14:33Z,Solana has shut down multiple times over the past year. Is Solana finally dead? Have investors had enough? Will developers ...
W3fbyPw8e6Y,"Solana Price News Today - Elliott Wave Price Prediction &amp; Technical Analysis, Price Update!",UCngIhBkikUe6e7tZTjpKK7Q,More Crypto Online,2022-06-26T21:21:42Z,Solana Price News Today - Elliott Wave Price Prediction & Technical Analysis! In this video I talk about a technical analysis of the ...
ldgLVZnc47E,The Slow “Rug Pull” of Solana Ecosystem Projects,UCi7egjf0JDHuhznWugXq4hA,Coinsider,2022-01-12T16:30:06Z,"My biggest mistake in 2021 was buying Solana Ecosystem projects, thinking they would outperform $SOL. I capitulated all my ..."
_QUb8zdo3Xc,Solana vs. Near: Which is BEST!? Complete Comparison!!,UCqK_GSMbpiV8spgD3ZGloSw,Coin Bureau,2022-06-11T15:46:11Z,Get The Hottest Crypto Deals https://guy.coinbureau.com/deals/ Insider Info in my Socials ...
enAoz-87D7A,"Solana: Could SOL Hit $1,000?! DEEP DIVE!! ☀️",UCqK_GSMbpiV8spgD3ZGloSw,Coin Bureau,2021-12-02T18:51:58Z,Insider Info in my Socials https://guy.coinbureau.com/socials/ Get The Hottest Crypto Deals ...
y36oyZU3MwM,How To Retire On Solana By 2025 (SOL Beginners Guide),UCLKZ20yD2tNMBOkSDZo4FeQ,Shane Hummus,2022-02-11T20:45:49Z,My Investments/Buy And Sell Alerts/Exclusive Content: https://www.patreon.com/ShaneHummus My School: ...
0Y0jhCnec5M,Crypto Crash Survivors Could Become MASSIVE! Solana Phone And Polygon (MATIC) News Pump Crypto🔥,UCUr_YzOB7pp50F4r1KJ7Dag,My Financial Friend,2022-06-23T20:14:06Z,Get $10 when you trade your first $100 and save 10% on fees with the links below! FTX US Exchange (Advanced): ...
E2BIfIHtrkw,Solana Risks Epic Crypto Crash | Crypto Lending Dead?,UC4VPa7EOvObpyCRI4YKRQRw,Paul Barron Network,2022-06-20T17:55:57Z,"On Sunday, the crypto lending platform Solend launched a governance vote titled “SLND1 : Mitigate Risk From Whale.” It allowed ..."
vprkzdPiEK4,Solana Is Likely To CRASH Below $20! Detailed SOL Price Analysis &amp; High Probability Trade Set Up!,UCvfuf0nkIA-SSRIMT8voCfw,Jagir Singh,2022-06-25T13:13:45Z,Solana looks as if it is going to tank! Based on the most recent price data are their any clues we can identify which indicate where ...
QuoEZ-TmXiI,Solana Web3 Native Phone Allows MASS Adoption to DEFI | SOL to Rank #3,UCNiWWx4-m08k5-vYeCA4weQ,CYBERENA Crypto,2022-06-26T14:48:14Z,solana #web3 #SolanaPhone Videos: Solana Finally Launches QUIC to ALL Validator to Solve SPAM Attacks ...
znHsNpghlIM,SOLANA (CRYPTO PRICE) AT RISK OF GOING TO ZERO! 🚨 🚨 🚨 [WHALE MANIPULATION],UCbLhGKVY-bJPcawebgtNfbw,Altcoin Daily,2022-06-19T23:06:51Z,SOLANA PRICE AT RISK OF GOING TO ZERO? WHALE MANIPULATION? WHY? HOW? [EVERYTHING YOU NEED TO KNOW] ...
MrvxoKCnLFw,Why You Need 83 Solana Today! | Solana (SOL) Staking and Price,UCxdWHEhEPiYhCADMrn4PdhQ,Fin Tek,2022-03-28T21:54:32Z,"Whether you're asking ""What is Solana?"" or you're a holder of the SOL token, this full deep dive into Solana will try to answer all ..."
j3I9FaMk8oQ,Why I Gave Up on Solana (It&#39;s Broken),UCi7egjf0JDHuhznWugXq4hA,Coinsider,2022-02-23T15:30:16Z,Solana has been experiencing issue after issue in the past few months. I'm talking about long outages or severe network ...
jAtm5Mdw9co,Crypto Alert | Solana Price Prediction = $0.01,UCUBwBSeW51ZflGMPE-2kjwA,Ryan Matta,2022-06-20T19:30:11Z,"Solana DeFi Platform Votes to Control Whale Account. According to coindesk. ""Users of Solana-based borrowing and lending ..."
6tVfksIuoFE,Solana (SOL) You Must Know This !! Is This A Bull Trap ???,UCMItN7lN-cqZQBGmKrYUaXg,Codex Crypto,2022-06-25T18:06:50Z,"Signup, trade and Win $1000 on MEXC ➔ https://www.mexc.com/landings/oihen?handleDefaultLocale=keep&inviteCode=1RGx5 ..."
GcOjZefThhU,什么是SOLANA？SOL的优势在哪里？错过 NFT 就别再错过 Solana 了！（上）,UCa1wzM7n6YNpptxR6s6xezw,币链何在-读懂区块链-占有比特币,2021-12-19T14:00:14Z,成为此频道的会员即可获享以下福利： https://www.youtube.com/channel/UCa1wzM7n6YNpptxR6s6xezw/join 新浪真爱粉享同样 ...
zDfT5olHg5o,URGENT: SOLANA CRYPTO SCAM!!,UC6Bvgj4SoPjFcRrAxqJWjdw,Steven Clarke,2022-06-22T14:06:46Z,MESSAGE ME AT: TELEGRAM: @steven_clarke511 Free 5 stocks Webull: https://linktr.ee/SWCLARKES FREE MONEY $250 ...
jZ_F8NrFsJg,💥 SOLANA ¿CUÁNDO VOLVERÁ a SUBIR? | ☀️ POTENCIAL de SOL a FUTURO,UCzuUopbwNh8Sl5OcYsVgRjw,Bolsa para principiantes,2022-06-13T15:30:07Z,Dale un vistazo a Kyrrex!* https://kyrrex.uno/PGmncpMM * Enlace publicitario. Publicidad pagada. ENLACES ...
bB-e9-nvr5s,⚠️⚠️ATTENTION: Huge Warning Sign from Solana’s Solend,UCavTvSwEoRABvnPtLg0e6LQ,Crypto Tips,2022-06-20T14:53:25Z,Sign Up Here for the CT Club! https://patreon.com/cryptotips Join our Public Discord Channels Here: ...
kd_fb9k1P2Y,"🚨Is SOLANA Going To 0? Bitcoin Analysis Hindi | Solend, Celsius, Bitcoin &amp; Bear Market!",UCRzdYjloQI7VJYax6GsX8ZQ,Shivam Chhuneja,2022-06-20T07:39:47Z,"Is SOLANA Going To 0? Bitcoin Analysis Hindi | Solend, Celsius, Bitcoin & Bear Market! My OFFICIAL Telegram: ..."
